RC,UFI,UNI,DLAT,DLONG,LAT,LONG,MGRS,UTM,JOG,FC,DSG,PC,CC1,ADM1,ADM2,DIM,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME,FULL_NAME,FULL_NAME_,NEWDLAT,NEWDLONG
"3","-2037248","-2829276",11.95027780000,42.30361110000,"115701","421813",38PKU0632022488,KU02,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SAMBOBADA,Sambo Ba£a,Sambo Bada,11.95123488000,42.30304907000
"3","-2037246","-2829274",12.41666670000,43.14861110000,"122500","430855",38PKU9874273329,KU97,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,SAMALLOU,Samallou,Samallou,12.41698512000,43.14342468000
"3","-2037244","-2829272",11.91500000000,42.86055560000,"115454","425138",38PKU6697918054,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SALOYTA,Saloyta,Saloyta,11.91832279000,42.86628740000
"3","-2037402","-2829271",11.17444440000,42.99916670000,"111028","425957",38PKT8150936008,KT83,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,SALVAD,Salvad,Salvad,11.17749385000,42.99323599000
"3","-2037244","-2829267",11.91500000000,42.86055560000,"115454","425138",38PKU6697918054,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,SALOITA,Saloita,Saloita,11.90837563000,42.86023420000
"3","-2037234","-2829257",11.36500000000,42.66694440000,"112154","424001",38PKT4538157361,KT45,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SALAH,Sâla²,Salah,11.36492554000,42.66920950000
"3","-2037229","-2829252",11.61472220000,42.20250000000,"113653","421209",38PJT9492985452,JT98,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SAKARO,Sakâro,Sakaro,11.62273022000,42.19524692000
"3","-2037227","-2829249",11.19305560000,42.11472220000,"111135","420653",38PJT8488438868,JT83,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SAINNAYTOU,Sa¯innaytou,Sa`innaytou,11.18839037000,42.11822065000
"3","-2037224","-2829245",12.21083330000,42.86888890000,"121239","425208",38PKU6814250781,KU65,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,¯Êla,SAHOYTIELA,Sâhoyti ¯Ela,Sahoyti `Ela,12.20382882000,42.87321040000
"3","-2037222","-2829243",12.31666670000,42.68333330000,"121900","424100",38PKU4804562658,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,SAHILLOU,Sâ²illou,Sahillou,12.31494682000,42.69112694000
"3","-2037212","-2829233",12.30000000000,42.85000000000,"121800","425100",38PKU6616560663,KU66,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,SAGALLOU,Sâgallou,Sagallou,12.30017311000,42.84739927000
"3","-2037210","-2829231",12.05000000000,42.25000000000,"120300","421500",38PKU0058733584,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,SAGALLOU,Sagallou,Sagallou,12.05118395000,42.25350803000
"3","-2037207","-2829228",11.65000000000,41.91666670000,"113900","415500",37PHN1803689488,HN18,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,SAGALLE,Sâgalle,Sagalle,11.65814712000,41.91459470000
"3","-2037206","-2829227",11.35361110000,42.38083330000,"112113","422251",38PKT1412656367,KT15,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SAGALLE,Sâgalle,Sagalle,11.35795413000,42.38229722000
"3","-2037205","-2829226",11.20000000000,42.26666670000,"111200","421600",38PKT0149839478,KT03,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SAGALLE,Sâgalle,Sagalle,11.19430673000,42.27140954000
"3","-2037203","-2829223",11.30416670000,42.30444440000,"111815","421816",38PKT0573250970,KT05,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SAGADDARA,Sagaddara,Sagaddara,11.30494244000,42.30277400000
"3","-2037199","-2829218",10.97305560000,41.96472220000,"105823","415753",37PHN2404214598,HN21,NC37-08,H,WLL,"0",DJ,"0","0","0",,N,,,,SADLI,Sâdli,Sadli,10.97402914000,41.96583255000
"3","-2037185","-2829200",11.60333330000,42.34555560000,"113612","422044",38PKT1052884042,KT18,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SABBAYYOULI,Sabbayyouli,Sabbayyouli,11.60001601000,42.34768445000
"3","-2037184","-2829199",11.01305560000,42.20361110000,"110047","421213",38PJT9441218849,JT91,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,SABBALOU,Sabbalou,Sabbalou,11.01494194000,42.19669748000
"3","-2037183","-2829198",12.50000000000,42.51666670000,"123000","423100",38PKU3009883111,KU38,ND38-13,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,SABBALI,Sabbâli,Sabbali,12.50692349000,42.50999483000
"3","-2037184","-2829197",11.01305560000,42.20361110000,"110047","421213",38PJT9441218849,JT91,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,SABALOU,Sabalou,Sabalou,11.01709645000,42.19943211000
"3","-2037180","-2829191",12.06666670000,42.90000000000,"120400","425400",38PKU7140534803,KU73,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ROURRE,Rourre,Rourre,12.07406631000,42.90235144000
"3","-2037179","-2829188",12.34138890000,42.48972220000,"122029","422923",38PKU2700265584,KU26,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ROUGAGEYTA,Rougageyta,Rougageyta,12.33794340000,42.49751114000
"3","-2037167","-2829170",12.13361110000,42.23444440000,"120801","421404",38PJU9898642857,JU94,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,RIBYAYTOU,Ribyaytou,Ribyaytou,12.14009105000,42.23228708000
"3","-2037164","-2829167",12.45666670000,42.84611110000,"122724","425046",38PKU6588178002,KU67,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,RIBTA,Ribta,Ribta,12.46221756000,42.83785038000
"3","-2037163","-2829166",11.86277780000,42.91833330000,"115146","425506",38PKU7323212228,KU71,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RIBTA,Ribta,Ribta,11.86912300000,42.92081987000
"3","-2037161","-2829163",11.70638890000,42.63777780000,"114223","423816",38PKT4250895165,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RERIG,Rerig,Rerig,11.70043505000,42.64055711000
"3","-2037157","-2829160",11.78333330000,42.93472220000,"114700","425605",38PKU7495303425,KU70,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,REISSALE,Réissalé,Reissale,11.78787553000,42.92795007000
"3","-2037157","-2829156",11.78333330000,42.93472220000,"114700","425605",38PKU7495303425,KU70,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RAYSALI,Raysâli,Raysali,11.78925309000,42.93886254000
"3","-2037155","-2829154",12.28333330000,42.85000000000,"121700","425100",38PKU6615058819,KU65,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,RAYROU,Rayrou,Rayrou,12.28573481000,42.84948884000
"3","-2037154","-2829153",11.72833330000,42.67888890000,"114342","424044",38PKT4701297557,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RAWA,Râwa,Rawa,11.73066144000,42.67625309000
"3","-2037148","-2829142",11.21666670000,42.98333330000,"111300","425900",38PKT7981240692,KT74,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RARI,Râri,Rari,11.21635618000,42.97949654000
"3","-2037144","-2829138",11.22388890000,42.99111110000,"111326","425928",38PKT8066741485,KT84,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RARE,Râre,Rare,11.22955447000,42.98812862000
"3","-2037135","-2829125",12.30305560000,42.36777780000,"121811","422204",38PKU1369161468,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,RAMODLI,Ramodli,Ramodli,12.29632564000,42.37322503000
"3","-2037126","-2829114",11.19472220000,42.91527780000,"111141","425455",38PKT7236138315,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RAKALE,Rakâlé,Rakale,11.19123561000,42.91718174000
"3","-2037125","-2829112",11.63055560000,42.56944440000,"113750","423410",38PKT3498486836,KT38,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,RAISA,Râ¯isa,Ra`isa,11.63181573000,42.57304668000
"3","-2037155","-2829111",12.28333330000,42.85000000000,"121700","425100",38PKU6615058819,KU65,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,RAIROU,Rairou,Rairou,12.28868024000,42.85518088000
"3","-2037121","-2829106",10.98333330000,42.85000000000,"105900","425100",38PKT6506114978,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,RAHLEHIGLE,Rahle Higle,Rahle Higle,10.98091543000,42.85269553000
"3","-2037120","-2829105",10.98333330000,42.86666670000,"105900","425200",38PKT6688314965,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,RAHLEGODLE,Rahle Godle,Rahle Godle,10.98034941000,42.86077472000
"3","-2037120","-2829100",10.98333330000,42.86666670000,"105900","425200",38PKT6688314965,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",,V,,,,RAHALE,Rahalé,Rahale,10.98695263000,42.87432926000
"3","-2037110","-2829088",11.51444440000,42.78861110000,"113052","424719",38PKT5879273793,KT57,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,QOUDAALEY,Qou£a¯âley,Qouda`aley,11.51950641000,42.79662877000
"3","-2037107","-2829085",11.36472220000,42.95055560000,"112153","425702",38PKT7634657097,KT75,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,QOTONEY,Qoton Ey,Qoton Ey,11.36028204000,42.94927280000
"3","-2037092","-2829070",11.22861110000,42.88750000000,"111343","425315",38PKT6935342087,KT64,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,QOMBORGARGAR,Qombor Gargar,Qombor Gargar,11.22608794000,42.88224986000
"3","-2037077","-2829054",11.14083330000,42.80972220000,"110827","424835",38PKT6078632436,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,QALLOAD,Qallô¯ ¯Ad,Qallo` `Ad,11.14829752000,42.80161844000
"3","-2037040","-2829006",11.89722220000,42.05472220000,"115350","420317",38PJU7912916891,JU71,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OURROUBET,Ourroubet,Ourroubet,11.89928883000,42.05760463000
"3","-2037028","-2828990",12.16666670000,42.30000000000,"121000","421800",38PKU0616246444,KU04,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OURBEITA,Ourbeita,Ourbeita,12.16853747000,42.29879309000
"3","-2037026","-2828988",11.76777780000,42.65416670000,"114604","423915",38PKU4435201944,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OURANO,Ourâno,Ourano,11.77602208000,42.65453720000
"3","-2037023","-2828985",11.21861110000,42.98083330000,"111307","425851",38PKT7954040909,KT74,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OURADDE,Oûr ¯Addé,Our `Adde,11.21888092000,42.97560832000
"3","-2036987","-2828948",12.30388890000,42.66888890000,"121814","424008",38PKU4646161258,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUNDAMIRGIDA,¯Oun£a Mirgida,`Ounda Mirgida,12.30136851000,42.67681314000
"3","-2036979","-2828940",11.86222220000,42.83638890000,"115144","425011",38PKU6430112235,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,Lê,OUNDALE,¯Oun£a Lê,`Ounda Le,11.86545933000,42.84231784000
"3","-2036974","-2828935",12.36750000000,42.38833330000,"122203","422318",38PKU1599768580,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUNDAINANISSE,¯Oun£a Inânisse,`Ounda Inanisse,12.36523761000,42.39055282000
"3","-2036950","-2828911",12.15138890000,42.23388890000,"120905","421402",38PJU9894544826,JU94,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUNDAGAMROLI,¯Oun£a Gamroli,`Ounda Gamroli,12.15659339000,42.22725228000
"3","-2036913","-2828874",12.07361110000,42.19583330000,"120425","421145",38PJU9471236258,JU93,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUNDABALHO,¯Oun£a Bal²o,`Ounda Balho,12.07124803000,42.20178040000
"3","-2036900","-2828861",12.05111110000,42.24833330000,"120304","421454",38PKU0040733709,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUNDAADDARAYTOU,¯Oun£a ¯Addaraytou,`Ounda `Addaraytou,12.05918170000,42.25362809000
"3","-2036888","-2828849",12.35444440000,42.42222220000,"122116","422520",38PKU1967167099,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUMAKEWOU,Oumakêwou,Oumakewou,12.36038359000,42.42207802000
"3","-2036883","-2828843",12.30000000000,43.23333330000,"121800","431400",38PLU0787060360,LU06,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OULOULO,Ouloulo,Ouloulo,12.29363342000,43.24155698000
"3","-2036880","-2828840",12.40638890000,43.13250000000,"122423","430757",38PKU9698272204,KU97,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OULLOUHYEYTA,Oullou²yeyta,Oullouhyeyta,12.40182948000,43.12721284000
"3","-2036876","-2828836",11.96666670000,42.36666670000,"115800","422200",38PKU1321024236,KU12,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OULENTA,¯Oulenta,`Oulenta,11.96276448000,42.35946220000
"3","-2036871","-2828831",11.67722220000,42.02500000000,"114038","420130",38PJT7562992568,JT79,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OUKWALIDADDA,Oukwâli a££a¯,Oukwali Dadda`,11.68239722000,42.02170937000
"3","-2036863","-2828821",11.89944440000,42.68305560000,"115358","424059",38PKU4762316488,KU41,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OUGOUHTA,Ougou²ta,Ougouhta,11.89309226000,42.67771903000
"3","-2036746","-2828812",11.42388890000,42.48888890000,"112526","422920",38PKT2599564041,KT26,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OUGOHAFA,Ougoh Afa,Ougoh Afa,11.41729727000,42.48849805000
"3","-2037649","-2828805",11.79305560000,42.70027780000,"114735","424201",38PKU4940304700,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OUER,Ouer,Ouer,11.79076162000,42.70088456000
"3","-2036830","-2828774",12.01888890000,42.87250000000,"120108","425221",38PKU6836929539,KU62,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,¯Êla,OUDIELA,Oudi ¯Êla,Oudi `Ela,12.01926488000,42.86570799000
"3","-2036820","-2828761",12.56888890000,43.21277780000,"123408","431246",38PLU0583390122,LU09,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,OUDDALIYTA,Ouddaliyta,Ouddaliyta,12.56188159000,43.21443231000
"3","-2037610","-2828737",12.37916670000,42.98472220000,"122245","425905",38PKU8088969309,KU86,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUARHANTA,Ouarhanta,Ouarhanta,12.38453707000,42.99110726000
"3","-2037582","-2828726",12.35888890000,42.80416670000,"122132","424815",38PKU6123167220,KU66,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OUALABBOL,Oualabbol,Oualabbol,12.35443958000,42.81064686000
"3","-2037638","-2828724",12.35111110000,42.90166670000,"122104","425406",38PKU7183166274,KU76,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,OUAISSO,Ouaisso,Ouaisso,12.34768982000,42.89832126000
"3","-2037564","-2828717",11.88861110000,42.86750000000,"115319","425203",38PKU6771415128,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADERIBA,Ouaderiba,Ouaderiba,11.89276322000,42.86301605000
"3","-2037556","-2828716",11.95611110000,42.87722220000,"115722","425238",38PKU6883022589,KU62,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADEBOUYYI,Ouadé Bouyyi,Ouade Bouyyi,11.95904693000,42.88189316000
"3","-2037556","-2828715",11.95611110000,42.87722220000,"115722","425238",38PKU6883022589,KU62,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADEBOUYI,Ouadé Bouyi,Ouade Bouyi,11.94820144000,42.88324488000
"3","-2037553","-2828714",12.35444440000,42.92638890000,"122116","425535",38PKU7452366622,KU76,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADDI,Ouaddi,Ouaddi,12.36036738000,42.93107790000
"3","-2037552","-2828713",12.13333330000,43.01666670000,"120800","430100",38PKU8416342084,KU84,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADDI,Ouaddi,Ouaddi,12.12820189000,43.02183920000
"3","-2037551","-2828712",12.11666670000,42.73333330000,"120700","424400",38PKU5330040480,KU54,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADDI,Ouaddi,Ouaddi,12.11206192000,42.73483699000
"3","-2037564","-2828711",11.88861110000,42.86750000000,"115319","425203",38PKU6771415128,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OUADARIBA,Ouadar Iba,Ouadar Iba,11.88440008000,42.86487118000
"3","-2036786","-2828697",11.68333330000,42.53333330000,"114100","423200",38PKT3109592711,KT39,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ORORAHI,Ororahi,Ororahi,11.67876102000,42.52879238000
"3","-2036781","-2828691",11.90000000000,43.13333330000,"115400","430800",38PKU9668916180,KU91,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OROBORU,Oroboru,Oroboru,11.89962208000,43.12950188000
"3","-2036781","-2828690",11.90000000000,43.13333330000,"115400","430800",38PKU9668916180,KU91,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OROBORIELA,Orobori Ela,Orobori Ela,11.90002336000,43.12506488000
"3","-2036781","-2828687",11.90000000000,43.13333330000,"115400","430800",38PKU9668916180,KU91,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OROBOR,Orôbor,Orobor,11.90266033000,43.12964643000
"3","-2036771","-2828674",11.48333330000,41.80000000000,"112900","414800",37PHN0548670911,HN07,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,ORA,Orâ,Ora,11.48739187000,41.80620577000
"3","-2036765","-2828664",12.05000000000,42.98333330000,"120300","425900",38PKU8046632890,KU83,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OLOYLI,¯Oloyli,`Oloyli,12.05079599000,42.97532163000
"3","-2036762","-2828661",11.01111110000,42.16055560000,"110040","420938",38PJT8970118678,JT81,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OLLOYTA,Olloyta,Olloyta,11.01028594000,42.16525897000
"3","-2036760","-2828659",11.49138890000,42.24861110000,"112929","421455",38PJT9983071751,JT97,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OLI,¯Oli,`Oli,11.48331563000,42.24764703000
"3","-2036747","-2828640",11.54861110000,42.38972220000,"113255","422323",38PKT1529277941,KT17,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OGOYDOR,Ogoydor,Ogoydor,11.55528737000,42.38971432000
"3","-2036746","-2828639",11.42388890000,42.48888890000,"112526","422920",38PKT2599564041,KT26,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OGOUHAF,Ogou²af,Ogouhaf,11.43000852000,42.48941969000
"3","-2036744","-2828636",12.00416670000,42.15972220000,"120015","420935",38PJU9069828611,JU92,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,OGOGYA,¯Ogogya,`Ogogya,12.00244789000,42.16704591000
"3","-2036744","-2828635",12.00416670000,42.15972220000,"120015","420935",38PJU9069828611,JU92,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,OGOGUYA,Ogoguya,Ogoguya,12.00219598000,42.16061180000
"3","-2036739","-2828630",11.60000000000,41.80000000000,"113600","414800",37PHN0536083825,HN08,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,OGAG,¯Ogag,`Ogag,11.60300032000,41.79232246000
"3","-2036737","-2828628",11.81722220000,43.01694440000,"114902","430101",38PKU8394207109,KU80,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OETOBOLOU,Oetobolou,Oetobolou,11.81187804000,43.01725212000
"3","-2036727","-2828616",12.26666670000,42.80000000000,"121600","424800",38PKU6069457019,KU65,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ODI,¯Ôdi,`Odi,12.26952330000,42.79946461000
"3","-2036715","-2828600",11.10250000000,42.74333330000,"110609","424436",38PKT5349928249,KT52,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OBOLLEY,¯Obolley,`Obolley,11.10279161000,42.73675290000
"3","-2036709","-2828589",11.97750000000,42.91500000000,"115839","425454",38PKU7296424924,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,OBLOLLI,Oblolli,Oblolli,11.98056126000,42.91624935000
"3","-2036709","-2828588",11.97750000000,42.91500000000,"115839","425454",38PKU7296424924,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,OBLOLI,Obloli,Obloli,11.97193727000,42.91528486000
"3","-2036706","-2828585",11.31666670000,42.33333330000,"111900","422000",38PKT0890152325,KT05,NC38-01,H,WLLS,"0",DJ,"0","0","0",,N,,,,NURIBOUYYI,Nüri Bouyyi,Nuri Bouyyi,11.32459532000,42.32806936000
"3","-2036700","-2828577",12.61083330000,42.90805560000,"123639","425429",38PKU7275295007,KU79,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,NOHTA,No²ta,Nohta,12.61692534000,42.90379613000
"3","-2036699","-2828576",11.36527780000,42.28861110000,"112155","421719",38PKT0406657751,KT05,NC38-01,H,WLLS,"0",DJ,"0","0","0",,N,,,,NIINLE,Ni¯inlê,Ni`inle,11.37018062000,42.28717297000
"3","-2036696","-2828573",11.80527780000,42.99111110000,"114819","425928",38PKU8111705808,KU80,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,NIILLE,Ni¯illê,Ni`ille,11.80666556000,42.98523500000
"3","-2036699","-2828570",11.36527780000,42.28861110000,"112155","421719",38PKT0406657751,KT05,NC38-01,H,WLLS,"0",DJ,"0","0","0",,V,,,,NENELE,Ne'nele,Ne'nele,11.36514685000,42.28313628000
"3","-2036699","-2828569",11.36527780000,42.28861110000,"112155","421719",38PKT0406657751,KT05,NC38-01,H,WLLS,"0",DJ,"0","0","0",,V,,,,NEHELE,Nehele,Nehele,11.36757004000,42.28064119000
"3","-2036699","-2828568",11.36527780000,42.28861110000,"112155","421719",38PKT0406657751,KT05,NC38-01,H,WLLS,"0",DJ,"0","0","0",,V,,,,NEHELLE,Nehelle,Nehelle,11.36671332000,42.29490232000
"3","-2036682","-2828552",12.54111110000,42.84222220000,"123228","425032",38PKU6553587350,KU68,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,NAKILA,Nakila,Nakila,12.54282757000,42.83494772000
"3","-2036680","-2828550",11.15000000000,42.86666670000,"110900","425200",38PKT6701533405,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,NAKHAL,Nak²al,Nakhal,11.15246069000,42.87315738000
"3","-2036674","-2828543",11.00000000000,42.10000000000,"110000","420600",38PJT8306717512,JT81,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,NABAD,Nabad,Nabad,10.99833972000,42.10388591000
"3","-2036663","-2828525",12.36277780000,42.36916670000,"122146","422209",38PKU1390768077,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,MOUYAYTO,Mouyayto,Mouyayto,12.35505186000,42.36387640000
"3","-2036649","-2828511",11.56083330000,42.25750000000,"113339","421527",38PKT0087479429,KT07,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,MOUTROUSS,Moutrouss,Moutrouss,11.56742110000,42.26164549000
"3","-2036649","-2828509",11.56083330000,42.25750000000,"113339","421527",38PKT0087479429,KT07,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOUTROUS,Moutrous,Moutrous,11.56562311000,42.25494673000
"3","-2036647","-2828506",11.80138890000,42.65944440000,"114805","423934",38PKU4495905659,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOUSEDABO,Moûse Dabo,Mouse Dabo,11.80464948000,42.66302200000
"3","-2036643","-2828499",11.61083330000,42.35361110000,"113639","422113",38PKT1141584864,KT18,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOURRIHANI,Mourri²âni,Mourrihani,11.60682078000,42.34606075000
"3","-2036642","-2828498",11.48333330000,42.03333330000,"112900","420200",38PJT7631571093,JT77,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOURRIHAN,Mourrihan,Mourrihan,11.47597614000,42.03746601000
"3","-2036633","-2828485",11.16666670000,42.50000000000,"111000","423000",38PKT2696435563,KT23,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOULOUD,Mouloud,Mouloud,11.17397540000,42.49602259000
"3","-2036630","-2828482",11.70527780000,42.74972220000,"114219","424459",38PKT5471694943,KT59,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOULHOULI,Moul²ouli,Moulhouli,11.70409733000,42.74360123000
"3","-2036629","-2828481",12.58666670000,43.19583330000,"123512","431145",38PLU0400592101,LU09,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,MOULHOULI,Moul²ouli,Moulhouli,12.58300075000,43.18841653000
"3","-2036628","-2828480",11.67805560000,42.74555560000,"114041","424444",38PKT5423791934,KT59,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,MOULHOULI,Moul²ouli,Moulhouli,11.67287739000,42.73828464000
"3","-2036622","-2828472",12.25000000000,42.95000000000,"121500","425700",38PKU7700355046,KU75,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,MOULHOULE,Moul²oule,Moulhoule,12.25575267000,42.94862852000
