Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs990101,Palorinya,DWD 51732,UGA-UGAs990101-025,Zone I Belameling Block 16,3.48512161,31.61176589,655,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,55,12.19,hand_pump,,27,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52817,UGA-UGAs990101-026,Zone I Odraji Block 23,3.48634373,31.60036929,667,active,1/8/2017,no,Brenda Brouwer,4/12/2019,no,,20.39,hand_pump,,,,,,,5,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66781a,UGA-UGAs990101-027,Zone I Keguru Block 3,3.48087261,31.62530907,638,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,30,4.65,hand_pump,,12,,,,,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66782,UGA-UGAs990101-028,Zone I Keguru,3.48130913,31.6207721,649,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,51,5.26,electrical_pump,,12,,solar,,,5,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66783,UGA-UGAs990101-029,Zone I Keguru Block 7,3.48420649,31.62292805,643,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,51,5.71,hand_pump,,15,,,,,5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66784,UGA-UGAs990101-030,Zone I Pasu Block 10,3.48475526,31.62709457,636,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,60,6.27,hand_pump,,18,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66785,UGA-UGAs990101-031,Zone I Keguru Block 14,3.48779899,31.63038443,645,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,57,16.66,hand_pump,,30,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66786,UGA-UGAs990101-032,DWD 66786,3.476054,31.57809,682,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,45,2.9,hand_pump,,18,,,,,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66787,UGA-UGAs990101-033,Zone I Keguru Block 2,3.47481296,31.62536285,640,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,51,4.86,hand_pump,,21,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66788,UGA-UGAs990101-034,Zone I Pasu Block 24,3.48694998,31.63738824,644,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,54,16.92,hand_pump,,30,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66789,UGA-UGAs990101-035,Zone I Pasu Block 33,3.49005854,31.64174014,647,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,54,18.59,hand_pump,,33,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52808,UGA-UGAs990101-036,Zone I Pasu Block 18,3.49218959,31.63316831,661,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,53,20.91,hand_pump,,30,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 52809,UGA-UGAs990101-037,Zone I Pasu Block 19,3.48673639,31.63356322,642,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,53,16.91,hand_pump,,24,,,,,5,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 52812,UGA-UGAs990101-038,Zone I Pasu Block 22,3.48361226,31.63715902,636,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,54,15.27,hand_pump,,21,,,,,5,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52818,UGA-UGAs990101-039,Zone I Pasu Block 25,3.49047002,31.63859827,654,active,1/8/2017,no,Brenda Brouwer,4/12/2019,no,54,21.41,hand_pump,,,,,,,5,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66790,UGA-UGAs990101-040,Zone I Budri Block C,3.49591973,31.64825735,653,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,72,26.68,hand_pump,,33,,,,,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66791,UGA-UGAs990101-041,Zone I Budri Block B,3.49862271,31.65360903,648,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,60,22.45,hand_pump,,39,,,,,5,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52810,UGA-UGAs990101-042,Zone I Budri Block C,3.49565592,31.65346925,640,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,59.5,18.33,hand_pump,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52811,UGA-UGAs990101-043,Zone I Budri Block C,3.49755814,31.65546474,642,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,59.5,20.6,hand_pump,,27,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52814,UGA-UGAs990101-044,Zone I Budri Block D,3.50271984,31.65987686,649,active,1/8/2017,no,Brenda Brouwer,4/12/2019,no,53.6,25.52,hand_pump,,,,,,,5,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51898,UGA-UGAs990101-045,Zone I Keguru Block 7,3.484217,31.61777065,652,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,,4.27,hand_pump,,18,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51899,UGA-UGAs990101-046,Zone I Pasu Block 21,3.48363261,31.63249662,639,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,,9.95,hand_pump,,21,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 51897,UGA-UGAs990101-047,Zone I Pasu Block 32,3.48832227,31.64192265,645,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,,13.34,hand_pump,,21,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 51894,UGA-UGAs990101-048,Zone I Budri Block A,3.49704471,31.65064998,650,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,75,17.63,hand_pump,,54,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51895,UGA-UGAs990101-049,Zone I Budri Block B,3.49503793,31.64515331,653,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,,13.84,hand_pump,,33,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51896,UGA-UGAs990101-050,Zone I Budri Block A,3.49290926,31.64917975,644,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,,9.03,hand_pump,,18,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 29165,UGA-UGAs990101-051,DWD 29165,3.47019,31.618502,636,active,1/1/2005,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,LWF/WDD 14220,UGA-UGAs990101-052,Zone I Belameling Block 6,3.47554196,31.61060984,637,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD/IAS 10852,UGA-UGAs990101-053,Zone I Belameling Block 18,3.48532156,31.57028198,716,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 11440,UGA-UGAs990101-054,Zone I Odraji Block 14,3.48301301,31.60481151,655,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 733,UGA-UGAs990101-055,Zone I Odraji Opp. Blk 15,3.48144994,31.59980949,643,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD/IAS 9733,UGA-UGAs990101-056,Zone I Belameling Block 16,3.48763881,31.61371534,657,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD/IAS 11441,UGA-UGAs990101-057,Zone I Belameling Near Blk 2,3.47290977,31.61655405,637,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 9738,UGA-UGAs990101-058,Zone I Belameling Block 12,3.48777895,31.61062791,665,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 31?,UGA-UGAs990101-059,DWD 31?,3.480671,31.593105,645,active,1/1/2016,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 18803,UGA-UGAs990101-060,Zone I Keguru Block 11,3.48193553,31.62853877,636,active,1/8/2003,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,9738,UGA-UGAs990101-061,9738,3.488577,31.624281,659,active,1/1/1994,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,9739,UGA-UGAs990101-062,Zone I Keguru Block 9,3.4903002,31.62759057,660,active,1/10/1994,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/01/2017 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD/IAS 11424,UGA-UGAs990101-063,Zone I Pasu Block 35,3.48498681,31.64325955,638,active,1/8/2009,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 11406,UGA-UGAs990101-064,Zone I Budri Block C,3.49317573,31.65207765,643,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/04/2018 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 51739,UGA-UGAs990101-065,Zone II Idiwa Block 9,3.42949685,31.5918216,643,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,72,27.61,hand_pump,,36,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66771,UGA-UGAs990101-066,Zone II Doma Block 4,3.42474461,31.59523955,644,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,68,31.17,hand_pump,,42,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51740,UGA-UGAs990101-067,Zone II Doma Block 4,3.42321498,31.60061479,638,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,66,26.8,hand_pump,,42,,,,,5,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51735,UGA-UGAs990101-068,Zone II Idiwa Block 9,3.42907757,31.5896262,647,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,60,28.53,hand_pump,,51,,,,,5,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51737,UGA-UGAs990101-069,Zone II Luru Block 9,3.4334656,31.59069078,642,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,75,25.77,hand_pump,,36,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51736,UGA-UGAs990101-070,Zone II Luru,3.43585943,31.58873425,644,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,69,30.23,hand_pump,,39,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,"Saline , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 51741,UGA-UGAs990101-071,Zone II Idiwa Block 8,3.42859385,31.58667491,650,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,63,34.86,hand_pump,,42,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45524,UGA-UGAs990101-072,Zone II Idiwa Block 4,3.42785487,31.576299,654,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,60,37.83,hand_pump,,48,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45525,UGA-UGAs990101-073,Zone II Idiwa Block 2,3.42554751,31.57556442,646,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,60,31.9,hand_pump,,45,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45526,UGA-UGAs990101-074,Zone II Idiwa Block 2,3.42427438,31.57697929,650,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,60,32.94,hand_pump,,45,,,,,5,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45527,UGA-UGAs990101-075,DWD 45527,3.424586,31.573721,646,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,58,29.51,hand_pump,,48,,,,,5,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45531a,UGA-UGAs990101-076,Zone II Doma Block 2,3.41533723,31.60050021,646,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,60,32.1,hand_pump,,45,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51738,UGA-UGAs990101-077,Zone II Idiwa Block 1,3.42777035,31.56817217,646,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,70,31.37,hand_pump,,54,,,,,5,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45529,UGA-UGAs990101-078,Zone II Idiwa Block 1,3.42237807,31.57290513,643,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,65,25.26,hand_pump,,39,,,,,5,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45530,UGA-UGAs990101-079,Zone II Idiwa Block 3,3.42463979,31.57941774,657,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,65,38.32,hand_pump,,60,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45531b,UGA-UGAs990101-080,Zone II Doma Block 1,3.416552,31.60244244,640,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,63,27.3,hand_pump,,54,,,,,5,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45520a,UGA-UGAs990101-081,DWD 45520,3.460972,31.568393,646,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,62,10.1,electrical_pump,,,,solar_generator,,,5,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45534,UGA-UGAs990101-082,Zone II Drimgbulumbulu Block 5,3.45754358,31.5680737,649,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,57,9.37,hand_pump,,18,,,,,5,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 45540,UGA-UGAs990101-083,Zone II Idiwa Block 1,3.42482468,31.56999453,645,inactive,1/2/2017,no,Brenda Brouwer,4/12/2019,no,60,30.96,hand_pump,,45,,,,,5,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66780a,UGA-UGAs990101-084,DWD 66780,3.454093,31.564677,645,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,81,10.7,electrical_pump,,,,solar_generator,,,6,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52813,UGA-UGAs990101-085,Zone II Orinya Block 1,3.44174983,31.59659173,635,active,1/8/2017,no,Brenda Brouwer,4/12/2019,no,,20.82,hand_pump,,,,,,,5,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52816,UGA-UGAs990101-086,Zone II Luru Tank 19,3.43894802,31.59177175,636,active,1/8/2017,no,Brenda Brouwer,4/12/2019,no,,21.62,hand_pump,,,,,,,5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52815,UGA-UGAs990101-087,Zone II Luru Tank 20,3.43884443,31.58899986,642,active,1/8/2017,no,Brenda Brouwer,4/12/2019,no,,25.8,hand_pump,,,,,,,5,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51822,UGA-UGAs990101-088,Zone II Orinya Block 1,3.44403933,31.59135926,648,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,88.2,23.41,hand_pump,,30,,,,,7,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,"This hand pump seems not to exist in Orinya village , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 64194,UGA-UGAs990101-089,DWD 64194,3.413797,31.598513,663,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,81,38.15,hand_pump,,54,,,,,5,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 64195,UGA-UGAs990101-090,Zone II Doma Block 2,3.41858145,31.59866851,649,inactive,1/12/2017,no,Brenda Brouwer,4/12/2019,no,81,45,hand_pump,,,,,,,5,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 64196,UGA-UGAs990101-091,Zone II Doma Block 2,3.41887379,31.60066608,646,inactive,1/12/2017,no,Brenda Brouwer,4/12/2019,no,78.4,33.76,hand_pump,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 64197,UGA-UGAs990101-092,Zone II Doma Block 2,3.4190861,31.60359977,640,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,94.5,24.62,hand_pump,,51,,,,,5,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 64198,UGA-UGAs990101-093,Zone II Doma Block 4,3.42401168,31.60116263,636,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,78,24.67,hand_pump,,36,,,,,5,,,,,,5.14,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 64199,UGA-UGAs990101-094,DWD 64199,3.426907,31.583311,657,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,72,43.37,hand_pump,,,,,,,5,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 11401,UGA-UGAs990101-095,Zone II Doma Block 1,3.41378317,31.60777441,632,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,Not available-h,UGA-UGAs990101-096,Not available,3.466938,31.566467,664,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 10075,UGA-UGAs990101-097,Zone II Itipa Block 5,3.44878553,31.56589079,664,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,Not available-f,UGA-UGAs990101-098,Not available,3.430355,31.567142,650,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 14708,UGA-UGAs990101-099,Zone II Orinya Block 1,3.44306498,31.59299873,644,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,Not available-g,UGA-UGAs990101-100,Not available,3.444452,31.589271,646,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66779,UGA-UGAs990101-101,Zone III East Dongo  Block 3,3.40904386,31.5830226,649,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,81,34.68,hand_pump,,39,,,,,5,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
